Date,Open,High,Low,Close,Volume,Adj Close
2010-08-06,4.17,4.23,4.01,4.07,41400,4.07
2010-08-05,4.15,4.23,4.05,4.05,25100,4.05
2010-08-04,4.18,4.18,4.00,4.03,37100,4.03
2010-08-03,4.27,4.39,4.00,4.11,38400,4.11
2010-08-02,4.57,4.59,4.18,4.22,142000,4.22
2010-07-30,4.75,4.80,4.59,4.59,62500,4.59
2010-07-29,4.60,5.15,4.57,4.83,259400,4.83
2010-07-28,4.57,4.90,4.57,4.70,61300,4.70
2010-07-27,4.37,4.57,4.30,4.56,39700,4.56
2010-07-26,4.39,4.40,4.28,4.29,40400,4.29
2010-07-23,4.49,4.49,4.30,4.35,12300,4.35
2010-07-22,4.49,4.49,4.21,4.44,19200,4.44
2010-07-21,4.29,4.50,4.29,4.40,8900,4.40
2010-07-20,4.46,4.46,4.30,4.34,10400,4.34
2010-07-19,4.33,4.54,4.20,4.47,142300,4.47
2010-07-16,4.50,4.60,4.23,4.23,22000,4.23
2010-07-15,4.30,4.58,4.30,4.45,19500,4.45
2010-07-14,4.70,4.85,4.09,4.22,65000,4.22
2010-07-13,4.77,4.92,4.61,4.73,51400,4.73
2010-07-12,4.83,4.85,4.69,4.69,23500,4.69
2010-07-09,4.95,4.96,4.76,4.76,27600,4.76
2010-07-08,4.90,5.05,4.90,4.95,42000,4.95
2010-07-07,4.85,4.85,4.57,4.85,15500,4.85
2010-07-06,5.00,5.00,4.60,4.65,32300,4.65
2010-07-02,5.32,5.32,4.80,5.00,50900,5.00
2010-07-01,5.50,5.50,5.10,5.17,16100,5.17
2010-06-30,5.35,5.50,5.25,5.26,10400,5.26
2010-06-29,5.20,5.58,5.20,5.28,23800,5.28
2010-06-28,5.75,5.75,5.30,5.30,34200,5.30
2010-06-25,5.40,5.75,5.40,5.61,45900,5.61
2010-06-24,5.29,5.43,5.29,5.35,8500,5.35
2010-06-23,5.49,5.50,5.40,5.44,13600,5.44
2010-06-22,5.66,5.80,5.28,5.45,46200,5.45
2010-06-21,5.87,6.04,5.50,5.65,52900,5.65
2010-06-18,5.87,6.30,5.86,5.86,88600,5.86
2010-06-17,6.05,6.25,6.04,6.10,38100,6.10
2010-06-16,5.96,6.05,5.93,5.97,24300,5.97
2010-06-15,6.18,6.18,5.95,6.10,38900,6.10
2010-06-14,6.15,6.20,5.99,6.19,18000,6.19
2010-06-11,5.97,6.24,5.90,6.19,16400,6.19
2010-06-10,5.80,6.01,5.80,5.90,6000,5.90
2010-06-09,5.95,6.15,5.85,5.90,14700,5.90
2010-06-08,6.11,6.30,5.70,5.93,13800,5.93
2010-06-07,6.15,6.30,6.11,6.11,11800,6.11
2010-06-04,6.15,6.40,6.11,6.15,14500,6.15
2010-06-03,6.30,6.30,6.15,6.22,20600,6.22
2010-06-02,6.31,6.31,6.11,6.29,29900,6.29
2010-06-01,5.84,6.40,5.80,6.22,78000,6.22
2010-05-28,5.63,5.85,5.63,5.82,25800,5.82
2010-05-27,5.66,6.06,5.55,5.96,26400,5.96
2010-05-26,5.90,6.03,5.37,5.56,14700,5.56
2010-05-25,5.74,5.90,5.54,5.85,20300,5.85
2010-05-24,6.29,6.29,5.77,5.77,54300,5.77
2010-05-21,6.00,6.40,5.90,6.40,28900,6.40
2010-05-20,6.50,6.55,6.05,6.06,37900,6.06
2010-05-19,6.05,6.23,6.05,6.05,33000,6.05
2010-05-18,6.20,6.20,6.05,6.15,36000,6.15
2010-05-17,6.26,6.50,6.15,6.26,13100,6.26
2010-05-14,6.48,6.48,6.27,6.27,45700,6.27
2010-05-13,6.30,6.50,6.30,6.45,56200,6.45
2010-05-12,6.46,6.50,6.28,6.30,37800,6.30
2010-05-11,5.50,6.45,5.50,6.35,106200,6.35
2010-05-10,5.37,5.75,5.37,5.75,24800,5.75
2010-05-07,5.31,5.50,5.00,5.11,23600,5.11
2010-05-06,5.55,5.79,5.10,5.50,16300,5.50
2010-05-05,5.87,5.88,5.25,5.70,26700,5.70
2010-05-04,5.75,5.98,5.75,5.87,9800,5.87
2010-05-03,6.20,6.25,5.90,5.95,69400,5.95
2010-04-30,5.65,6.00,5.49,6.00,109300,6.00
2010-04-29,5.45,5.60,5.36,5.52,66700,5.52
2010-04-28,5.30,5.49,5.30,5.48,24400,5.48
2010-04-27,5.49,5.50,5.35,5.38,24500,5.38
2010-04-26,5.50,5.64,5.30,5.39,67200,5.39
2010-04-23,4.95,5.30,4.90,5.25,108200,5.25
2010-04-22,4.80,4.90,4.65,4.90,63200,4.90
2010-04-21,4.65,4.75,4.60,4.75,13100,4.75
2010-04-20,4.50,4.65,4.50,4.60,6400,4.60
2010-04-19,4.71,4.71,4.52,4.60,10900,4.60
2010-04-16,4.65,4.79,4.65,4.79,13900,4.79
2010-04-15,4.75,4.80,4.75,4.80,30600,4.80
2010-04-14,4.60,4.80,4.60,4.76,15400,4.76
2010-04-13,4.56,4.70,4.50,4.70,8300,4.70
2010-04-12,4.75,4.82,4.55,4.75,12000,4.75
2010-04-09,4.75,4.85,4.51,4.85,14500,4.85
2010-04-08,4.52,4.80,4.45,4.80,18800,4.80
2010-04-07,4.49,4.66,4.45,4.60,18300,4.60
2010-04-06,4.55,4.71,4.48,4.60,12600,4.60
2010-04-05,4.70,4.75,4.50,4.75,7600,4.75
2010-04-01,4.50,4.60,4.30,4.60,15400,4.60
2010-03-31,4.85,4.85,4.50,4.50,4900,4.50
2010-03-30,4.50,4.75,4.30,4.75,12800,4.75
2010-03-29,4.51,4.75,4.30,4.50,27800,4.50
2010-03-26,4.51,4.75,4.51,4.75,1100,4.75
2010-03-25,4.81,4.81,4.49,4.65,10700,4.65
2010-03-24,4.65,4.80,4.60,4.80,6400,4.80
2010-03-23,4.80,4.80,4.65,4.66,3400,4.66
2010-03-22,4.65,4.80,4.65,4.75,5200,4.75
2010-03-19,4.80,4.80,4.75,4.80,4900,4.80
2010-03-18,4.80,4.80,4.75,4.75,4200,4.75
2010-03-17,4.95,4.95,4.70,4.75,11800,4.75
2010-03-16,4.94,4.94,4.80,4.82,12200,4.82
2010-03-15,5.00,5.00,4.80,4.97,8300,4.97
2010-03-12,5.00,5.00,4.65,4.99,12600,4.99
2010-03-11,4.41,5.00,4.41,5.00,45700,5.00
2010-03-10,4.55,4.60,4.47,4.50,31700,4.50
2010-03-09,4.90,4.90,4.50,4.50,58600,4.50
2010-03-08,4.95,4.95,4.83,4.83,11600,4.83
2010-03-05,4.90,4.95,4.83,4.83,30600,4.83
2010-03-04,5.05,5.05,4.83,4.83,5100,4.83
2010-03-03,4.99,5.00,4.90,4.90,24200,4.90
2010-03-02,5.00,5.00,4.90,4.90,11800,4.90
2010-03-01,5.20,5.20,4.81,4.90,21200,4.90
2010-02-26,5.15,5.15,4.85,5.00,22200,5.00
2010-02-25,5.20,5.20,4.75,5.15,24700,5.15
2010-02-24,4.99,5.20,4.99,5.00,8000,5.00
2010-02-23,4.75,5.20,4.75,5.20,17200,5.20
2010-02-22,4.80,5.00,4.72,4.95,10200,4.95
2010-02-19,5.07,5.07,4.70,5.00,19700,5.00
2010-02-18,5.00,5.20,5.00,5.07,17000,5.07
2010-02-17,5.05,5.24,4.55,5.00,13800,5.00
2010-02-16,4.70,5.00,4.40,5.00,22100,5.00
2010-02-12,4.70,4.70,4.50,4.69,4600,4.69
2010-02-11,4.75,4.75,4.15,4.69,9500,4.69
2010-02-10,4.20,4.48,4.20,4.45,6800,4.45
2010-02-09,4.70,4.84,4.10,4.20,49900,4.20
2010-02-08,4.55,4.94,4.55,4.80,23200,4.80
2010-02-05,4.40,4.55,4.30,4.55,10200,4.55
2010-02-04,4.55,4.80,4.07,4.40,35800,4.40
2010-02-03,5.00,5.00,4.75,4.80,5000,4.80
2010-02-02,5.10,5.10,4.75,4.80,7500,4.80
2010-02-01,4.95,5.40,4.95,5.10,34200,5.10
2010-01-29,5.00,5.49,4.90,5.00,38300,5.00
2010-01-28,5.30,5.30,4.60,4.75,48300,4.75
2010-01-27,5.30,5.50,5.00,5.50,69500,5.50
2010-01-26,4.05,5.30,4.05,5.30,99600,5.30
2010-01-25,4.81,5.25,4.05,4.20,40300,4.20
2010-01-22,5.30,5.30,4.80,4.81,37200,4.81
2010-01-21,5.37,5.50,5.30,5.35,22600,5.35
2010-01-20,5.45,5.53,5.37,5.37,6700,5.37
2010-01-19,5.60,5.65,5.50,5.50,13500,5.50
